CLASS, VARIABLE, TYPE, READS, WRITES, INSTANCES-USE-VARIABLE, INSTANCES-TOTAL
net.sourceforge.pmd.jaxen.Attribute, parent, net.sourceforge.pmd.ast.Node, 28260, 224045, 224030, 224028
net.sourceforge.pmd.jaxen.Attribute, method, java.lang.reflect.Method, 28255, 224048, 224033, 224028
net.sourceforge.pmd.jaxen.Attribute, name, java.lang.String, 224050, 224043, 224029, 224028
net.sourceforge.pmd.symboltable.LocalScope, variableNames, java.util.Map, 59129, 8362, 8362, 8363
org.dacapo.harness.TestHarness, config, org.dacapo.parser.Config, 5, 1, 1, 1
net.sourceforge.pmd.PMD$PmdThread, rulesets, net.sourceforge.pmd.RuleSets, 440, 4, 4, 4
net.sourceforge.pmd.PMD$PmdThread, context, net.sourceforge.pmd.RuleContext, 220, 4, 4, 4
net.sourceforge.pmd.PMD$PmdThread, ruleSetFactory, net.sourceforge.pmd.RuleSetFactory, 4, 4, 4, 4
net.sourceforge.pmd.PMD$PmdThread, id, int, 0, 4, 4, 4
org.dacapo.parser.Config, sizes, java.util.HashMap, 35, 1, 1, 1
org.dacapo.parser.Config, threadModel, org.dacapo.parser.Config$ThreadModel, 3, 2, 1, 1
org.dacapo.parser.Config, name, java.lang.String, 0, 1, 1, 1
org.dacapo.parser.Config, className, java.lang.String, 1, 2, 1, 1
org.dacapo.parser.Config, jar, java.lang.String, 1, 1, 1, 1
org.dacapo.parser.Config, libs, [Ljava.lang.String;, 1, 1, 1, 1
org.dacapo.parser.Config, desc, java.util.HashMap, 9, 1, 1, 1
org.apache.xerces.impl.XMLEntityManager$ExternalEntity, notation, java.lang.String, 0, 24, 12, 12
org.apache.xerces.impl.XMLEntityManager$ExternalEntity, entityLocation, org.apache.xerces.xni.XMLResourceIdentifier, 0, 24, 12, 12
net.sourceforge.pmd.RuleSets, ruleChain, net.sourceforge.pmd.RuleChain, 225, 6, 6, 6
net.sourceforge.pmd.RuleSets, ruleSets, java.util.Collection, 885, 6, 6, 6
org.jaxen.QualifiedName, localName, java.lang.String, 98280, 16499, 35, 35
org.jaxen.QualifiedName, namespaceURI, java.lang.String, 98279, 0, 35, 35
net.sourceforge.pmd.rules.XPathRule, regexpFunctionRegistered, boolean, 88, 88, 22, 23
net.sourceforge.pmd.rules.XPathRule, nodeNameToXPaths, java.util.Map, 121852, 88, 22, 23
net.sourceforge.pmd.rules.XPathRule, typeofFunctionRegistered, boolean, 88, 88, 22, 23
net.sourceforge.pmd.renderers.TextRenderer, empty, boolean, 1, 16, 1, 1
