CLASS, VARIABLE, TYPE, READS, WRITES, INSTANCES-USE-VARIABLE, INSTANCES-TOTAL
org.apache.xalan.templates.ElemTemplate, m_systemId, java.lang.String, 0, 135, 135, 140
org.apache.xalan.templates.ElemTemplate, m_stylesheet, org.apache.xalan.templates.Stylesheet, 2948, 141, 140, 140
org.apache.xalan.templates.ElemTemplate, m_inArgsSize, int, 0, 135, 135, 140
org.apache.xalan.templates.OutputProperties, m_properties, java.util.Properties, 1721, 3404, 1702, 1699
org.apache.xml.serializer.ToHTMLStream$Trie, m_Root, org.apache.xml.serializer.ToHTMLStream$Trie$Node, 351540, 3399, 3401, 3402
org.apache.xml.serializer.ToHTMLStream$Trie, m_charBuffer, [C, 1216357, 6802, 3401, 3402
org.apache.xml.serializer.ToHTMLStream$Trie, m_lowerCaseOnly, boolean, 3688, 3399, 3401, 3402
org.apache.xalan.processor.WhitespaceInfoPaths, m_elements, java.util.Vector, 1, 2, 1, 1
org.apache.xerces.impl.dtd.DTDGrammarBucket, fGrammars, java.util.Hashtable, 1697, 5, 5, 5
org.apache.xerces.impl.dtd.DTDGrammarBucket, fIsStandalone, boolean, 0, 1701, 5, 5
org.apache.xerces.impl.dtd.DTDGrammarBucket, fActiveGrammar, org.apache.xerces.impl.dtd.DTDGrammar, 0, 1699, 5, 5
org.apache.xerces.impl.msg.XMLMessageFormatter, fResourceBundle, java.util.ResourceBundle, 0, 5, 5, 5
org.apache.xerces.impl.msg.XMLMessageFormatter, fLocale, java.util.Locale, 0, 5, 5, 5
org.apache.xerces.util.ErrorHandlerWrapper, fErrorHandler, org.xml.sax.ErrorHandler, 1694, 1703, 4, 4
org.apache.xerces.impl.XMLVersionDetector, fEntityManager, org.apache.xerces.impl.XMLEntityManager, 11898, 1697, 5, 5
org.apache.xerces.impl.XMLVersionDetector, fEncoding, java.lang.String, 1698, 1704, 5, 5
org.apache.xerces.impl.XMLVersionDetector, fSymbolTable, org.apache.xerces.util.SymbolTable, 0, 1700, 5, 5
org.apache.xerces.impl.XMLVersionDetector, fErrorReporter, org.apache.xerces.impl.XMLErrorReporter, 1700, 1700, 5, 5
org.apache.xerces.impl.XMLVersionDetector, fExpectedVersionString, [C, 18714, 5, 5, 5
org.dacapo.xalan.XSLTBench$XalanWorker, this$0, org.dacapo.xalan.XSLTBench, 3404, 4, 4, 4
org.dacapo.xalan.XSLTBench$XalanWorker, _queue, org.dacapo.xalan.XSLTBench$WorkQueue, 1703, 4, 4, 4
org.dacapo.xalan.XSLTBench$XalanWorker, _id, int, 4, 4, 4, 4
org.apache.xalan.templates.ElemNumber$MyPrefixResolver, this$0, org.apache.xalan.templates.ElemNumber, 0, 4199, 4198, 4199
org.apache.xalan.templates.ElemNumber$MyPrefixResolver, handle, int, 0, 4200, 4199, 4199
org.apache.xalan.templates.ElemNumber$MyPrefixResolver, dtm, org.apache.xml.dtm.DTM, 0, 4198, 4198, 4199
org.apache.xalan.templates.ElemNumber$MyPrefixResolver, handleNullPrefix, boolean, 4200, 4199, 4198, 4199
org.apache.xalan.templates.ElemValueOf, m_selectExpression, org.apache.xpath.XPath, 54927, 110, 55, 55
org.apache.xalan.templates.ElemValueOf, m_disableOutputEscaping, boolean, 109670, 55, 55, 55
org.apache.xalan.templates.ElemValueOf, m_isDot, boolean, 0, 110, 55, 55
org.apache.xalan.templates.TemplateList, m_docPatterns, org.apache.xalan.templates.TemplateSubPatternAssociation, 1700, 3, 2, 2
org.apache.xalan.templates.TemplateList, m_commentPatterns, org.apache.xalan.templates.TemplateSubPatternAssociation, 1700, 2, 2, 2
org.apache.xalan.templates.TemplateList, m_patternTable, java.util.Hashtable, 589341, 2, 2, 2
org.apache.xalan.templates.TemplateList, m_textPatterns, org.apache.xalan.templates.TemplateSubPatternAssociation, 441625, 2, 2, 2
org.apache.xalan.templates.TemplateList, m_wildCardPatterns, org.apache.xalan.templates.TemplateSubPatternAssociation, 730649, 2, 2, 2
org.apache.xalan.templates.TemplateList, m_namedTemplates, java.util.Hashtable, 21, 2, 2, 2
org.apache.xalan.templates.ElemParam, m_qnameID, int, 0, 7, 7, 7
org.apache.xml.dtm.ref.ExtendedType, localName, java.lang.String, 2832568, 382720, 81, 94
org.apache.xml.dtm.ref.ExtendedType, nodetype, int, 5418546, 382727, 84, 94
org.apache.xml.dtm.ref.ExtendedType, namespace, java.lang.String, 2237728, 382717, 81, 94
org.apache.xml.dtm.ref.ExtendedType, hash, int, 0, 382737, 94, 94
org.apache.xerces.impl.XMLDocumentScannerImpl$XMLDeclDispatcher, this$0, org.apache.xerces.impl.XMLDocumentScannerImpl, 8503, 5, 5, 5
org.apache.xerces.xni.QName, prefix, java.lang.String, 739798, 1084162, 153, 225
org.apache.xerces.xni.QName, localpart, java.lang.String, 739849, 1084180, 205, 225
org.apache.xerces.xni.QName, uri, java.lang.String, 739870, 1084198, 224, 225
org.apache.xerces.xni.QName, rawname, java.lang.String, 739859, 1084171, 223, 225
org.apache.xml.utils.IntVector, m_firstFree, int, 149688, 65174, 11895, 11895
org.apache.xml.utils.IntVector, m_blocksize, int, 13578, 11883, 11883, 11895
org.apache.xml.utils.IntVector, m_map, [I, 66498, 11883, 11891, 11895
org.apache.xml.utils.IntVector, m_mapSize, int, 46498, 11883, 11883, 11895
org.apache.xerces.util.XMLAttributesImpl, fLength, int, 1341123, 342404, 5, 5
org.apache.xerces.util.XMLAttributesImpl, fAttributes, [Lorg.apache.xerces.util.XMLAttributesImpl$Attribute;, 622580, 6, 5, 5
org.apache.xerces.util.XMLAttributesImpl, fAttributeTableViewChainState, [I, 0, 0, 0, 5
org.apache.xerces.util.XMLAttributesImpl, fTableViewBuckets, int, 0, 5, 5, 5
org.apache.xerces.util.XMLAttributesImpl, fNamespaces, boolean, 54855, 1705, 5, 5
org.apache.xerces.util.XMLAttributesImpl, fAttributeTableView, [Lorg.apache.xerces.util.XMLAttributesImpl$Attribute;, 0, 0, 0, 5
org.apache.xerces.util.XMLAttributesImpl, fLargeCount, int, 0, 5, 5, 5
org.apache.xerces.util.XMLAttributesImpl, fIsTableViewConsistent, boolean, 0, 2, 1, 5
org.apache.xpath.axes.OneStepIteratorForward, m_axis, int, 16690, 28, 29, 29
org.apache.xml.utils.ObjectPool, freeStack, java.util.ArrayList, 367162, 3400, 3403, 3401
org.apache.xml.utils.ObjectPool, objectType, java.lang.Class, 3403, 3400, 3400, 3401
org.apache.xml.serializer.CharInfo$CharKey, m_char, char, 1132008, 160460, 192, 193
org.apache.xerces.impl.XMLDocumentFragmentScannerImpl$ElementStack, fElements, [Lorg.apache.xerces.xni.QName;, 1150444, 5, 5, 5
org.apache.xerces.impl.XMLDocumentFragmentScannerImpl$ElementStack, fSize, int, 1150388, 576999, 5, 5
org.apache.xalan.templates.ElemVariable, m_selectPattern, org.apache.xpath.XPath, 14022, 6, 10, 10
org.apache.xalan.templates.ElemVariable, m_frameSize, int, 0, 10, 10, 10
org.apache.xalan.templates.ElemVariable, m_qname, org.apache.xml.utils.QName, 51, 4, 10, 10
org.apache.xalan.templates.ElemVariable, m_isTopLevel, boolean, 0, 10, 10, 10
org.apache.xalan.templates.ElemVariable, m_index, int, 6294, 10, 10, 10
org.dacapo.parser.ConfigFileTokenManager, curChar, char, 3437, 1300, 1, 1
org.dacapo.parser.ConfigFileTokenManager, jjstateSet, [I, 3530, 1, 1, 1
org.dacapo.parser.ConfigFileTokenManager, image, java.lang.StringBuffer, 97, 98, 1, 1
org.dacapo.parser.ConfigFileTokenManager, input_stream, org.dacapo.parser.SimpleCharStream, 1881, 1, 1, 1
org.dacapo.parser.ConfigFileTokenManager, curLexState, int, 97, 1, 1, 1
org.dacapo.parser.ConfigFileTokenManager, jjrounds, [I, 3100, 1, 1, 1
org.dacapo.parser.ConfigFileTokenManager, defaultLexState, int, 0, 1, 1, 1
org.dacapo.parser.ConfigFileTokenManager, jjmatchedPos, int, 156, 481, 1, 1
org.dacapo.parser.ConfigFileTokenManager, jjimage, java.lang.StringBuffer, 98, 1, 1, 1
org.dacapo.parser.ConfigFileTokenManager, jjnewStateCnt, int, 2529, 2606, 1, 1
org.dacapo.parser.ConfigFileTokenManager, debugStream, java.io.PrintStream, 0, 1, 1, 1
org.dacapo.parser.ConfigFileTokenManager, jjimageLen, int, 0, 97, 1, 1
org.dacapo.parser.ConfigFileTokenManager, lengthOfMatch, int, 0, 0, 0, 1
org.dacapo.parser.ConfigFileTokenManager, jjmatchedKind, int, 578, 485, 1, 1
org.dacapo.parser.ConfigFileTokenManager, jjround, int, 3941, 841, 1, 1
org.dacapo.parser.SimpleCharStream, line, int, 1276, 38, 1, 1
org.dacapo.parser.SimpleCharStream, bufsize, int, 60, 1, 1, 1
org.dacapo.parser.SimpleCharStream, available, int, 6, 1, 1, 1
org.dacapo.parser.SimpleCharStream, column, int, 2513, 1300, 1, 1
org.dacapo.parser.SimpleCharStream, inputStream, java.io.Reader, 4, 1, 1, 1
org.dacapo.parser.SimpleCharStream, maxNextCharInd, int, 1252, 2, 1, 1
org.dacapo.parser.SimpleCharStream, tabSize, int, 22, 1, 1, 1
org.dacapo.parser.SimpleCharStream, inBuf, int, 1521, 220, 1, 1
org.dacapo.parser.SimpleCharStream, prevCharIsLF, boolean, 1240, 74, 1, 1
org.dacapo.parser.SimpleCharStream, prevCharIsCR, boolean, 1204, 1, 1, 1
org.dacapo.parser.SimpleCharStream, bufpos, int, 5761, 1464, 1, 1
org.dacapo.parser.SimpleCharStream, buffer, [C, 1337, 1, 1, 1
org.dacapo.parser.SimpleCharStream, tokenBegin, int, 298, 512, 1, 1
org.dacapo.parser.SimpleCharStream, bufline, [I, 1434, 1, 1, 1
org.dacapo.parser.SimpleCharStream, bufcolumn, [I, 1434, 1, 1, 1
org.apache.xpath.patterns.StepPattern$PredOwner, this$0, org.apache.xpath.patterns.StepPattern, 0, 5, 5, 5
org.apache.xpath.patterns.StepPattern$PredOwner, m_index, int, 0, 5, 5, 5
org.dacapo.parser.Config$Size, args, [Ljava.lang.String;, 0, 3, 3, 3
org.dacapo.parser.Config$Size, nThreads, int, 4, 6, 3, 3
org.dacapo.parser.Config$Size, outputFiles, java.util.HashMap, 40, 3, 3, 3
org.dacapo.parser.Config$Size, this$0, org.dacapo.parser.Config, 6, 3, 3, 3
org.dacapo.parser.Config$Size, name, java.lang.String, 0, 3, 3, 3
org.dacapo.parser.Config$Size, threadLimit, int, 7, 6, 3, 3
org.dacapo.parser.Config$Size, description, java.lang.String, 0, 0, 0, 3
org.apache.xalan.templates.StylesheetRoot$ComposeState, m_variableNames, java.util.Vector, 3179, 1, 1, 1
org.apache.xalan.templates.StylesheetRoot$ComposeState, m_maxStackFrameSize, int, 149, 286, 1, 1
org.apache.xalan.templates.StylesheetRoot$ComposeState, m_ent, org.apache.xml.dtm.ref.ExpandedNameTable, 39, 1, 1, 1
org.apache.xalan.templates.StylesheetRoot$ComposeState, m_marks, org.apache.xml.utils.IntStack, 2338, 1, 1, 1
org.apache.xalan.templates.StylesheetRoot$ComposeState, this$0, org.apache.xalan.templates.StylesheetRoot, 667, 1, 1, 1
org.dacapo.harness.Xalan, benchmark, java.lang.Object, 2, 1, 1, 1
org.dacapo.harness.Xalan, createWorkersMethod, java.lang.reflect.Method, 1, 1, 1, 1
org.apache.xpath.axes.FilterExprWalker, m_canDetachNodeset, boolean, 17095, 17, 19, 10720
org.apache.xpath.axes.FilterExprWalker, m_expr, org.apache.xpath.Expression, 27876, 15, 10719, 10720
org.apache.xpath.axes.FilterExprWalker, m_exprObj, org.apache.xpath.objects.XNodeSet, 69487, 44894, 10708, 10720
org.apache.xpath.axes.FilterExprWalker, m_mustHardReset, boolean, 0, 28, 15, 10720
org.dacapo.harness.TestHarness, config, org.dacapo.parser.Config, 9, 1, 1, 1
org.apache.xml.dtm.SecuritySupport12$6, this$0, org.apache.xml.dtm.SecuritySupport12, 0, 3400, 3400, 3399
org.apache.xml.dtm.SecuritySupport12$6, val$cl, java.lang.ClassLoader, 6796, 3400, 3400, 3399
org.apache.xml.dtm.SecuritySupport12$6, val$name, java.lang.String, 3400, 3400, 3400, 3399
org.apache.xml.dtm.SecuritySupport12$7, this$0, org.apache.xml.dtm.SecuritySupport12, 0, 3400, 3400, 3399
org.apache.xml.dtm.SecuritySupport12$7, val$f, java.io.File, 3399, 3399, 3398, 3399
org.apache.xml.dtm.ref.DTMDefaultBaseTraversers$AncestorTraverser, this$0, org.apache.xml.dtm.ref.DTMDefaultBaseTraversers, 202785, 1300, 1300, 1300
org.apache.xpath.axes.HasPositionalPredChecker, m_hasPositionalPred, boolean, 0, 20, 20, 20
org.apache.xpath.axes.HasPositionalPredChecker, m_predDepth, int, 135, 110, 20, 20
org.apache.xml.dtm.SecuritySupport12$2, this$0, org.apache.xml.dtm.SecuritySupport12, 0, 6800, 6800, 6799
org.dacapo.parser.Config, sizes, java.util.HashMap, 64, 1, 1, 1
org.dacapo.parser.Config, threadModel, org.dacapo.parser.Config$ThreadModel, 26, 2, 1, 1
org.dacapo.parser.Config, name, java.lang.String, 0, 1, 1, 1
org.dacapo.parser.Config, className, java.lang.String, 1, 2, 1, 1
org.dacapo.parser.Config, jar, java.lang.String, 1, 1, 1, 1
org.dacapo.parser.Config, libs, [Ljava.lang.String;, 1, 1, 1, 1
org.dacapo.parser.Config, desc, java.util.HashMap, 9, 1, 1, 1
org.apache.xml.dtm.SecuritySupport12$3, this$0, org.apache.xml.dtm.SecuritySupport12, 0, 13600, 13599, 13599
org.apache.xml.dtm.SecuritySupport12$3, val$cl, java.lang.ClassLoader, 27193, 13600, 13599, 13599
org.apache.xerces.impl.XMLEntityManager$ExternalEntity, notation, java.lang.String, 0, 10, 5, 5
org.apache.xerces.impl.XMLEntityManager$ExternalEntity, entityLocation, org.apache.xerces.xni.XMLResourceIdentifier, 0, 10, 5, 5
org.apache.xml.dtm.SecuritySupport12$4, this$0, org.apache.xml.dtm.SecuritySupport12, 0, 6798, 6798, 6800
org.apache.xml.dtm.SecuritySupport12$4, val$propName, java.lang.String, 6798, 6799, 6799, 6800
org.apache.xalan.templates.StylesheetRoot, m_decimalFormatSymbols, java.util.Hashtable, 0, 1, 1, 1
org.apache.xalan.templates.StylesheetRoot, m_optimizer, boolean, 1705, 498, 1, 1
org.apache.xalan.templates.StylesheetRoot, m_composeState, org.apache.xalan.templates.StylesheetRoot$ComposeState, 3815, 2, 1, 1
org.apache.xalan.templates.StylesheetRoot, m_defaultTextRule, org.apache.xalan.templates.ElemTemplate, 883360, 1, 1, 1
org.apache.xalan.templates.StylesheetRoot, m_defaultRule, org.apache.xalan.templates.ElemTemplate, 4801, 1, 1, 1
org.apache.xalan.templates.StylesheetRoot, m_source_location, boolean, 1698, 498, 1, 1
org.apache.xalan.templates.StylesheetRoot, m_availElems, java.util.HashMap, 0, 1, 1, 1
org.apache.xalan.templates.StylesheetRoot, m_extensionHandlerClass, java.lang.String, 0, 1, 1, 1
org.apache.xalan.templates.StylesheetRoot, m_incremental, boolean, 1697, 498, 1, 1
org.apache.xalan.templates.StylesheetRoot, m_whiteSpaceInfoList, org.apache.xalan.templates.TemplateList, 572693, 1, 1, 1
org.apache.xalan.templates.StylesheetRoot, m_variables, java.util.Vector, 1738, 1, 1, 1
org.apache.xalan.templates.StylesheetRoot, m_namespaceAliasComposed, java.util.Hashtable, 4, 1, 1, 1
org.apache.xalan.templates.StylesheetRoot, m_templateList, org.apache.xalan.templates.TemplateList, 294686, 1, 1, 1
org.apache.xalan.templates.StylesheetRoot, m_outputMethodSet, boolean, 0, 1, 1, 1
org.apache.xalan.templates.StylesheetRoot, m_outputProperties, org.apache.xalan.templates.OutputProperties, 1700, 1, 1, 1
org.apache.xalan.templates.StylesheetRoot, m_defaultRootRule, org.apache.xalan.templates.ElemTemplate, 3, 1, 1, 1
org.apache.xalan.templates.StylesheetRoot, m_globalImportList, [Lorg.apache.xalan.templates.StylesheetComposed;, 5113, 1, 1, 1
org.apache.xalan.templates.StylesheetRoot, m_keyDecls, java.util.Vector, 0, 1, 1, 1
org.apache.xalan.templates.StylesheetRoot, m_startRule, org.apache.xalan.templates.ElemTemplate, 0, 1, 1, 1
org.apache.xalan.templates.StylesheetRoot, m_isSecureProcessing, boolean, 1696, 1, 1, 1
org.apache.xalan.templates.StylesheetRoot, m_extNsMgr, org.apache.xalan.extensions.ExtensionNamespacesManager, 1700, 1, 1, 1
org.apache.xalan.templates.StylesheetRoot, m_attrSets, java.util.HashMap, 0, 1, 1, 1
org.apache.xalan.templates.StylesheetRoot, m_selectDefault, org.apache.xpath.XPath, 2, 1, 1, 1
org.apache.xalan.processor.XSLTAttributeDef, m_supportsAVT, boolean, 45, 72, 72, 72
org.apache.xalan.processor.XSLTAttributeDef, m_name, java.lang.String, 1962, 72, 72, 72
org.apache.xalan.processor.XSLTAttributeDef, m_errorType, int, 0, 144, 72, 72
org.apache.xalan.processor.XSLTAttributeDef, m_setterString, java.lang.String, 1550, 95, 72, 72
org.apache.xalan.processor.XSLTAttributeDef, m_enums, org.apache.xml.utils.StringToIntTable, 27, 6, 6, 72
org.apache.xalan.processor.XSLTAttributeDef, m_default, java.lang.String, 3759, 16, 59, 72
org.apache.xalan.processor.XSLTAttributeDef, m_required, boolean, 3651, 72, 72, 72
org.apache.xalan.processor.XSLTAttributeDef, m_namespace, java.lang.String, 1664, 72, 72, 72
org.apache.xalan.processor.XSLTAttributeDef, m_type, int, 775, 72, 72, 72
org.apache.xml.utils.BoolStack, m_values, [Z, 1178014, 5100, 5099, 5101
org.apache.xml.utils.BoolStack, m_allocatedSize, int, 588792, 5099, 5100, 5101
org.apache.xml.utils.BoolStack, m_index, int, 2340708, 1180983, 5101, 5101
org.apache.xalan.transformer.TransformerImpl, m_textResultHandlerObjectPool, org.apache.xml.utils.ObjectPool, 77393, 1697, 1700, 1706
org.apache.xalan.transformer.TransformerImpl, m_keyManager, org.apache.xalan.transformer.KeyManager, 0, 3397, 1700, 1706
org.apache.xalan.transformer.TransformerImpl, m_stylesheetRoot, org.apache.xalan.templates.StylesheetRoot, 591896, 3394, 1700, 1706
org.apache.xalan.transformer.TransformerImpl, m_modes, java.util.Stack, 1089713, 1697, 1700, 1706
org.apache.xalan.transformer.TransformerImpl, m_source_location, boolean, 3399, 3394, 1700, 1706
org.apache.xalan.transformer.TransformerImpl, m_doc, int, 0, 1700, 1700, 1706
org.apache.xalan.transformer.TransformerImpl, m_currentFuncResult, org.apache.xml.utils.ObjectStack, 0, 1697, 1697, 1706
org.apache.xalan.transformer.TransformerImpl, m_hasBeenReset, boolean, 3400, 5096, 1700, 1706
org.apache.xalan.transformer.TransformerImpl, m_inputContentHandler, org.xml.sax.ContentHandler, 0, 0, 0, 1706
org.apache.xalan.transformer.TransformerImpl, m_serializationHandler, org.apache.xml.serializer.SerializationHandler, 1848974, 80789, 1701, 1706
org.apache.xalan.transformer.TransformerImpl, m_errorHandler, javax.xml.transform.ErrorListener, 10499, 3397, 1700, 1706
org.apache.xalan.transformer.TransformerImpl, m_debug, boolean, 3433188, 1697, 1701, 1706
org.apache.xalan.transformer.TransformerImpl, m_parserEventsOnMain, boolean, 0, 1696, 1696, 1706
org.apache.xalan.transformer.TransformerImpl, m_transformThread, java.lang.Thread, 0, 1700, 1700, 1706
org.apache.xalan.transformer.TransformerImpl, m_shouldReset, boolean, 1700, 1697, 1700, 1706
org.apache.xalan.transformer.TransformerImpl, m_stackGuard, org.apache.xalan.transformer.StackGuard, 307269, 1700, 1700, 1706
org.apache.xalan.transformer.TransformerImpl, m_exceptionThrown, java.lang.Exception, 1700, 1697, 1700, 1706
org.apache.xalan.transformer.TransformerImpl, m_hasTransformThreadErrorCatcher, boolean, 0, 3396, 1700, 1706
org.apache.xalan.transformer.TransformerImpl, m_optimizer, boolean, 8500, 3394, 1700, 1706
org.apache.xalan.transformer.TransformerImpl, m_isTransformDone, boolean, 0, 3396, 1699, 1706
org.apache.xalan.transformer.TransformerImpl, m_xcontext, org.apache.xpath.XPathContext, 1608250, 1700, 1702, 1706
org.apache.xalan.transformer.TransformerImpl, m_extensionsTable, org.apache.xalan.extensions.ExtensionsTable, 0, 1697, 1697, 1706
org.apache.xalan.transformer.TransformerImpl, m_currentMatchedNodes, org.apache.xml.utils.NodeVector, 1494508, 1697, 1701, 1706
org.apache.xalan.transformer.TransformerImpl, m_xmlSource, javax.xml.transform.Source, 0, 1700, 1700, 1706
org.apache.xalan.transformer.TransformerImpl, m_currentTemplateRuleIsNull, org.apache.xml.utils.BoolStack, 598941, 3396, 1701, 1706
org.apache.xalan.transformer.TransformerImpl, m_quietConflictWarnings, boolean, 295018, 1697, 1700, 1706
org.apache.xalan.transformer.TransformerImpl, m_countersTable, org.apache.xalan.transformer.CountersTable, 32187, 6794, 1700, 1706
org.apache.xalan.transformer.TransformerImpl, m_incremental, boolean, 3400, 3393, 1700, 1706
org.apache.xalan.transformer.TransformerImpl, m_stringWriterObjectPool, org.apache.xml.utils.ObjectPool, 77393, 1697, 1700, 1706
org.apache.xalan.transformer.TransformerImpl, m_urlOfSource, java.lang.String, 0, 3396, 1700, 1706
org.apache.xalan.transformer.TransformerImpl, m_currentTemplateElements, org.apache.xml.utils.ObjectStack, 4272454, 1697, 1701, 1706
org.apache.xalan.transformer.TransformerImpl, m_reentryGuard, java.lang.Boolean, 3398, 1697, 1700, 1706
org.apache.xalan.transformer.TransformerImpl, m_outputTarget, javax.xml.transform.Result, 0, 5097, 1700, 1706
org.apache.xalan.transformer.TransformerImpl, m_outputFormat, org.apache.xalan.templates.OutputProperties, 1699, 0, 1699, 1706
org.apache.xalan.transformer.TransformerImpl, m_currentMatchTemplates, java.util.Stack, 1494353, 1697, 1701, 1706
org.apache.xalan.transformer.TransformerImpl, m_attrSetStack, java.util.Stack, 0, 3397, 1700, 1706
org.apache.xalan.transformer.TransformerImpl, m_outputStream, java.io.FileOutputStream, 1700, 3397, 1700, 1706
org.apache.xalan.transformer.TransformerImpl, m_outputContentHandler, org.xml.sax.ContentHandler, 0, 1696, 1696, 1706
org.apache.xalan.transformer.TransformerImpl, m_docBuilder, javax.xml.parsers.DocumentBuilder, 0, 1697, 1697, 1706
org.apache.xalan.transformer.TransformerImpl, m_msgMgr, org.apache.xalan.transformer.MsgMgr, 12599, 1200, 1200, 1706
org.apache.xalan.transformer.TransformerImpl, m_traceManager, org.apache.xalan.trace.TraceManager, 40399, 1697, 1700, 1706
org.apache.xalan.transformer.TransformerImpl, m_textformat, org.apache.xalan.templates.OutputProperties, 0, 1697, 1697, 1706
org.apache.xalan.transformer.TransformerImpl, m_userParams, java.util.Vector, 1700, 0, 1700, 1706
