About to transcode 3 SVG file(s)

Converting mapWaadt.svg to /home/mariocesar/Descargas/disl-2.1/bin/./scratch/mapWaadt.png ... ... success
Converting mapSpain.svg to /home/mariocesar/Descargas/disl-2.1/bin/./scratch/mapSpain.png ... ... success
Converting sydney.svg to /home/mariocesar/Descargas/disl-2.1/bin/./scratch/sydney.png ... ... success
CLASS, VARIABLE, READS, WRITES, INSTANCES-USE-VARIABLE, INSTANCES-TOTAL
org.apache.batik.dom.svg.SVGOMAnimatedPathData, defaultValue, 0, 2037, 2037, 2037
org.apache.batik.dom.svg.SVGOMAnimatedPathData, hasAnimVal, 2037, 0, 2037, 2037
org.apache.batik.dom.svg.SVGOMAnimatedPathData, changing, 2037, 0, 2037, 2037
org.apache.batik.dom.svg.SVGOMAnimatedPathData, normalizedPathSegs, 2037, 0, 2037, 2037
org.apache.crimson.parser.XmlReader$Iso8859_1Reader, start, 1063620, 531877, 2, 2
org.apache.crimson.parser.XmlReader$Iso8859_1Reader, finish, 531881, 68, 2, 2
org.apache.crimson.parser.XmlReader$Iso8859_1Reader, instream, 136, 0, 2, 2
org.apache.crimson.parser.XmlReader$Iso8859_1Reader, buffer, 531945, 0, 2, 2
com.sun.image.codec.jpeg.JPEGQTable, quantval, 396, 14, 14, 14
org.apache.batik.dom.svg.SVGOMComponentTransferFunctionElement, amplitude, 0, 1, 1, 1
org.apache.batik.dom.svg.SVGOMComponentTransferFunctionElement, offset, 0, 1, 1, 1
org.apache.batik.dom.svg.SVGOMComponentTransferFunctionElement, tableValues, 0, 1, 1, 1
org.apache.batik.dom.svg.SVGOMComponentTransferFunctionElement, intercept, 0, 1, 1, 1
org.apache.batik.dom.svg.SVGOMComponentTransferFunctionElement, type, 0, 1, 1, 1
org.apache.batik.dom.svg.SVGOMComponentTransferFunctionElement, slope, 0, 1, 1, 1
org.apache.batik.dom.svg.SVGOMComponentTransferFunctionElement, exponent, 0, 1, 1, 1
org.apache.batik.dom.AbstractChildNode, readonly, 0, 0, 0, 8715
org.apache.batik.dom.AbstractChildNode, previousSibling, 0, 2443, 2443, 8715
org.apache.batik.dom.AbstractChildNode, parentNode, 17435, 8720, 8715, 8715
org.apache.batik.dom.AbstractChildNode, nextSibling, 151654, 2870, 8710, 8715
org.apache.batik.gvt.event.GraphicsNodeEvent, consumed, 0, 4746, 4746, 4746
org.apache.batik.gvt.event.GraphicsNodeEvent, changeSource, 0, 0, 0, 4746
org.apache.batik.gvt.event.GraphicsNodeEvent, id, 0, 4746, 4746, 4746
org.apache.batik.ext.awt.geom.RectListManager, size, 12, 9, 3, 3
org.apache.batik.ext.awt.geom.RectListManager, bounds, 0, 6, 3, 3
org.apache.batik.ext.awt.geom.RectListManager, rects, 6, 6, 3, 3
org.dacapo.harness.Callback, args, 2, 1, 1, 1
org.dacapo.harness.Callback, mode, 4, 1, 1, 1
org.dacapo.harness.Callback, elapsed, 1, 1, 1, 1
org.dacapo.harness.Callback, timer, 1, 1, 1, 1
org.dacapo.harness.Callback, times, 1, 0, 1, 1
org.dacapo.harness.Callback, iterations, 0, 1, 1, 1
org.dacapo.harness.Callback, verbose, 3, 2, 1, 1
org.apache.batik.i18n.LocalizableSupport, localeGroup, 104, 2589, 2589, 2589
org.apache.batik.i18n.LocalizableSupport, classLoader, 1, 2589, 2589, 2589
org.apache.batik.i18n.LocalizableSupport, lastResourceClass, 29, 1, 1, 2589
org.apache.batik.i18n.LocalizableSupport, usedLocale, 105, 1, 1, 2589
org.apache.batik.i18n.LocalizableSupport, bundleName, 30, 2589, 2589, 2589
org.apache.batik.i18n.LocalizableSupport, cls, 81, 0, 1, 2589
org.apache.batik.i18n.LocalizableSupport, resourceBundles, 135, 2589, 2589, 2589
org.apache.batik.i18n.LocalizableSupport, locale, 104, 0, 1, 2589
org.apache.batik.ext.awt.image.spi.AbstractRegistryEntry, mimeTypes, 14, 8, 4, 4
org.apache.batik.ext.awt.image.spi.AbstractRegistryEntry, name, 0, 4, 4, 4
org.apache.batik.ext.awt.image.spi.AbstractRegistryEntry, priority, 10, 4, 4, 4
org.apache.batik.ext.awt.image.spi.AbstractRegistryEntry, exts, 9, 8, 4, 4
org.apache.batik.ext.awt.image.renderable.ClipRable8Bit, useAA, 13, 10, 10, 10
org.apache.batik.ext.awt.image.renderable.ClipRable8Bit, clipPath, 33, 10, 10, 10
org.apache.batik.bridge.SVGPathElementBridge, pathLengthShape, 0, 0, 0, 3
org.apache.batik.bridge.SVGPathElementBridge, pathLength, 0, 0, 0, 3
org.apache.batik.dom.AbstractParentChildNode, externalResourcesRequired, 0, 0, 0, 2821
org.apache.batik.dom.AbstractParentChildNode, x, 0, 0, 0, 2821
org.apache.batik.dom.AbstractParentChildNode, width, 0, 0, 0, 2821
org.apache.batik.dom.AbstractParentChildNode, preserveAspectRatio, 0, 0, 0, 2821
org.apache.batik.dom.AbstractParentChildNode, previousSibling, 17, 2838, 2821, 2821
org.apache.batik.dom.AbstractParentChildNode, y, 0, 0, 0, 2821
org.apache.batik.dom.AbstractParentChildNode, parentNode, 71288, 2821, 2821, 2821
org.apache.batik.dom.AbstractParentChildNode, nextSibling, 11438, 2411, 2821, 2821
org.apache.batik.dom.AbstractParentChildNode, height, 0, 0, 0, 2821
org.apache.batik.dom.svg.AttributeInitializer, keys, 564, 8, 6, 6
org.apache.batik.dom.svg.AttributeInitializer, values, 179, 6, 6, 6
org.apache.batik.dom.svg.AttributeInitializer, length, 135, 75, 6, 6
org.apache.batik.gvt.TextNode$Anchor, type, 238, 3, 3, 3
org.apache.batik.ext.awt.image.rendered.CompositeRed, x, 7, 0, 1, 1
org.apache.batik.ext.awt.image.rendered.CompositeRed, width, 3, 0, 1, 1
org.apache.batik.ext.awt.image.rendered.CompositeRed, rule, 0, 1, 1, 1
org.apache.batik.ext.awt.image.rendered.CompositeRed, y, 7, 0, 1, 1
org.apache.batik.ext.awt.image.rendered.CompositeRed, srcs, 1, 0, 1, 1
org.apache.batik.ext.awt.image.rendered.CompositeRed, contexts, 3, 1, 1, 1
org.apache.batik.ext.awt.image.rendered.CompositeRed, height, 3, 0, 1, 1
org.apache.crimson.util.MessageCatalog, cache, 0, 1, 1, 1
org.apache.crimson.util.MessageCatalog, bundleName, 3, 3, 1, 1
org.apache.batik.css.engine.value.StringMap$Entry, next, 0, 485, 485, 485
org.apache.batik.css.engine.value.StringMap$Entry, value, 0, 485, 485, 485
org.apache.batik.css.engine.value.StringMap$Entry, hash, 0, 485, 485, 485
org.apache.batik.css.engine.value.StringMap$Entry, key, 0, 485, 485, 485
org.apache.batik.css.engine.value.svg.SpacingManager, property, 12, 2, 2, 2
org.apache.batik.dom.svg.SVGOMTextPositioningElement, rotate, 210, 285, 285, 285
org.apache.batik.dom.svg.SVGOMTextPositioningElement, transform, 0, 0, 0, 285
org.apache.batik.dom.svg.SVGOMTextPositioningElement, dx, 210, 285, 285, 285
org.apache.batik.dom.svg.SVGOMTextPositioningElement, dy, 210, 285, 285, 285
org.apache.batik.dom.svg.SVGOMTextPositioningElement, x, 422, 285, 285, 285
org.apache.batik.dom.svg.SVGOMTextPositioningElement, y, 422, 285, 285, 285
org.apache.batik.dom.svg.SVGOMTextPositioningElement, motionTransform, 0, 0, 0, 285
org.apache.batik.css.engine.value.FloatValue, unitType, 12951, 470, 470, 470
org.apache.batik.css.engine.value.FloatValue, floatValue, 20087, 470, 470, 470
org.apache.batik.dom.svg.AbstractSVGPreserveAspectRatio, meetOrSlice, 5, 15, 10, 10
org.apache.batik.dom.svg.AbstractSVGPreserveAspectRatio, this$0, 0, 0, 0, 10
org.apache.batik.dom.svg.AbstractSVGPreserveAspectRatio, align, 5, 15, 10, 10
org.apache.batik.dom.util.SAXDocumentFactory, preInfo, 23, 6, 3, 6
org.apache.batik.dom.util.SAXDocumentFactory, stringBuffer, 15878, 6, 6, 6
org.apache.batik.dom.util.SAXDocumentFactory, implementation, 3, 9, 6, 6
org.apache.batik.dom.util.SAXDocumentFactory, document, 6020, 9, 3, 6
org.apache.batik.dom.util.SAXDocumentFactory, currentNode, 17613, 5648, 3, 6
org.apache.batik.dom.util.SAXDocumentFactory, stringContent, 5678, 12732, 3, 6
org.apache.batik.dom.util.SAXDocumentFactory, documentDescriptor, 0, 3, 3, 6
org.apache.batik.dom.util.SAXDocumentFactory, isValidating, 3, 6, 6, 6
org.apache.batik.dom.util.SAXDocumentFactory, parser, 33, 6, 3, 6
org.apache.batik.dom.util.SAXDocumentFactory, inDTD, 27, 9, 3, 6
org.apache.batik.dom.util.SAXDocumentFactory, isStandalone, 0, 3, 3, 6
org.apache.batik.dom.util.SAXDocumentFactory, errorHandler, 3, 0, 3, 6
org.apache.batik.dom.util.SAXDocumentFactory, inCDATA, 3149, 9, 3, 6
org.apache.batik.dom.util.SAXDocumentFactory, inProlog, 2821, 6, 3, 6
org.apache.batik.dom.util.SAXDocumentFactory, parserClassName, 3, 6, 6, 6
org.apache.batik.dom.util.SAXDocumentFactory, createDocumentDescriptor, 2824, 3, 6, 6
org.apache.batik.dom.util.SAXDocumentFactory, locator, 0, 6, 3, 6
org.apache.batik.dom.util.SAXDocumentFactory, xmlVersion, 0, 3, 3, 6
org.apache.batik.dom.util.SAXDocumentFactory, namespaces, 8515, 3, 3, 6
org.apache.batik.dom.svg.AbstractSVGMatrix, affineTransform, 0, 0, 0, 9
org.apache.batik.dom.svg.SVGOMSVGElement, externalResourcesRequired, 0, 5, 5, 5
org.apache.batik.dom.svg.SVGOMSVGElement, x, 2, 5, 5, 5
org.apache.batik.dom.svg.SVGOMSVGElement, width, 5, 5, 5, 5
org.apache.batik.dom.svg.SVGOMSVGElement, preserveAspectRatio, 0, 5, 5, 5
org.apache.batik.dom.svg.SVGOMSVGElement, y, 2, 5, 5, 5
org.apache.batik.dom.svg.SVGOMSVGElement, height, 5, 5, 5, 5
org.apache.batik.dom.svg.SVGOMAnimatedPreserveAspectRatio$BaseSVGPARValue, this$0, 5, 5, 5, 5
org.apache.batik.dom.svg.SVGOMAnimatedPreserveAspectRatio$BaseSVGPARValue, element, 5, 0, 5, 5
org.apache.batik.dom.GenericAttr, readonly, 10754, 0, 5377, 5377
org.apache.batik.bridge.SVGSVGElementBridge$SVGSVGElementViewport, width, 4, 5, 5, 5
org.apache.batik.bridge.SVGSVGElementBridge$SVGSVGElementViewport, height, 4, 5, 5, 5
org.apache.batik.transcoder.XMLAbstractTranscoder, hints, 16, 0, 1, 1
jdk.internal.org.objectweb.asm.MethodWriter, maxStackSize, 14, 8, 4, 105
jdk.internal.org.objectweb.asm.MethodWriter, data, 311, 0, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, descriptor, 206, 105, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, previousFrame, 101, 101, 101, 105
jdk.internal.org.objectweb.asm.MethodWriter, localVarCount, 0, 0, 0, 105
jdk.internal.org.objectweb.asm.MethodWriter, type, 16, 0, 8, 105
jdk.internal.org.objectweb.asm.MethodWriter, annd, 315, 0, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, compute, 2187, 105, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, stackMap, 420, 0, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, methodParametersCount, 0, 0, 0, 105
jdk.internal.org.objectweb.asm.MethodWriter, lastMethod, 29, 105, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, anns, 676, 215, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, ictanns, 420, 0, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, ctanns, 420, 0, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, inputStack, 202, 0, 101, 105
jdk.internal.org.objectweb.asm.MethodWriter, inputStackTop, 4, 0, 4, 105
jdk.internal.org.objectweb.asm.MethodWriter, index, 375, 0, 96, 105
jdk.internal.org.objectweb.asm.MethodWriter, mv, 0, 29, 29, 105
jdk.internal.org.objectweb.asm.MethodWriter, maxStack, 105, 105, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, localVarType, 420, 0, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, exceptions, 30, 15, 15, 105
jdk.internal.org.objectweb.asm.MethodWriter, labels, 517, 105, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, attrs, 315, 0, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, maxLocals, 839, 179, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, tanns, 315, 0, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, currentLocals, 0, 105, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, name, 105, 105, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, handlerCount, 500, 101, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, subroutines, 4, 0, 4, 105
jdk.internal.org.objectweb.asm.MethodWriter, position, 202, 0, 101, 105
jdk.internal.org.objectweb.asm.MethodWriter, lineNumber, 420, 0, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, desc, 105, 105, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, status, 820, 206, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, frame, 2793, 404, 101, 105
jdk.internal.org.objectweb.asm.MethodWriter, next, 105, 316, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, intVal, 179, 4, 92, 105
jdk.internal.org.objectweb.asm.MethodWriter, code, 3849, 105, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, access, 946, 110, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, successor, 303, 101, 101, 105
jdk.internal.org.objectweb.asm.MethodWriter, signature, 315, 105, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, exceptionCount, 435, 15, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, methodParameters, 315, 0, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, successors, 105, 0, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, classReaderOffset, 210, 0, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, lastHandler, 0, 0, 0, 105
jdk.internal.org.objectweb.asm.MethodWriter, inputLocals, 101, 0, 101, 105
jdk.internal.org.objectweb.asm.MethodWriter, previousBlock, 206, 206, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, stackSize, 10, 14, 4, 105
jdk.internal.org.objectweb.asm.MethodWriter, ipanns, 315, 0, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, owner, 101, 202, 101, 105
jdk.internal.org.objectweb.asm.MethodWriter, itanns, 315, 0, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, cattrs, 420, 0, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, currentBlock, 2401, 210, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, synthetics, 0, 0, 0, 105
jdk.internal.org.objectweb.asm.MethodWriter, lastCodeOffset, 0, 1151, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, length, 2387, 0, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, firstHandler, 206, 0, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, firstMethod, 105, 76, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, ianns, 315, 0, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, localVarTypeCount, 0, 0, 0, 105
jdk.internal.org.objectweb.asm.MethodWriter, frameCount, 0, 0, 0, 105
jdk.internal.org.objectweb.asm.MethodWriter, lineNumberCount, 0, 0, 0, 105
jdk.internal.org.objectweb.asm.MethodWriter, cw, 1663, 105, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, outputStackMax, 105, 4, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, localVar, 420, 0, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, resize, 210, 105, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, panns, 315, 0, 105, 105
jdk.internal.org.objectweb.asm.MethodWriter, classReaderLength, 0, 0, 0, 105
jdk.internal.org.objectweb.asm.MethodWriter, previousFrameOffset, 0, 0, 0, 105
org.apache.batik.gvt.filter.GraphicsNodeRable8Bit, cachedUsr2dev, 2, 18, 14, 14
org.apache.batik.gvt.filter.GraphicsNodeRable8Bit, cachedBounds, 6, 18, 14, 14
org.apache.batik.gvt.filter.GraphicsNodeRable8Bit, node, 16, 14, 14, 14
org.apache.batik.gvt.filter.GraphicsNodeRable8Bit, usePrimitivePaint, 11, 28, 14, 14
org.apache.batik.gvt.filter.GraphicsNodeRable8Bit, cachedRed, 5, 18, 14, 14
org.apache.batik.gvt.filter.GraphicsNodeRable8Bit, cachedGn2dev, 5, 18, 14, 14
org.apache.batik.dom.AbstractAttr, nodeName, 21296, 5534, 5534, 5534
org.apache.batik.dom.AbstractAttr, readonly, 0, 0, 0, 5534
org.apache.batik.dom.AbstractAttr, unspecified, 0, 5698, 5534, 5534
org.apache.batik.dom.AbstractAttr, ownerDocument, 5534, 5534, 5534, 5534
org.apache.batik.dom.AbstractAttr, isIdAttr, 5544, 5534, 5534, 5534
org.apache.batik.dom.AbstractAttr, ownerElement, 5544, 5539, 5534, 5534
org.apache.batik.css.parser.CSSLexicalUnit, previousLexicalUnit, 0, 832, 832, 832
org.apache.batik.css.parser.CSSLexicalUnit, lexicalUnitType, 1105, 832, 832, 832
org.apache.batik.css.parser.CSSLexicalUnit, nextLexicalUnit, 533, 404, 607, 832
org.apache.batik.css.parser.CSSLexicalUnit, value, 0, 0, 0, 832
org.apache.batik.dom.svg.SVGOMFEComponentTransferElement, in, 0, 1, 1, 1
org.apache.batik.css.engine.CSSEngine$StyleDeclarationBuilder, this$0, 0, 3, 3, 3
org.apache.batik.css.engine.CSSEngine$StyleDeclarationBuilder, styleDeclaration, 0, 0, 0, 3
org.apache.batik.css.engine.StringIntMap$Entry, next, 0, 186, 186, 186
org.apache.batik.css.engine.StringIntMap$Entry, value, 0, 186, 186, 186
org.apache.batik.css.engine.StringIntMap$Entry, hash, 0, 186, 186, 186
org.apache.batik.css.engine.StringIntMap$Entry, key, 0, 186, 186, 186
org.apache.batik.css.engine.StyleSheet, parent, 0, 0, 0, 5
org.apache.batik.css.engine.StyleSheet, size, 5028, 130, 5, 5
org.apache.batik.css.engine.StyleSheet, alternate, 2368, 0, 2, 5
org.apache.batik.css.engine.StyleSheet, rules, 144763, 10, 5, 5
org.apache.batik.css.engine.StyleSheet, media, 2368, 5, 5, 5
org.apache.batik.css.engine.StyleSheet, title, 0, 0, 0, 5
org.apache.batik.dom.AbstractNode, eventSupport, 20, 2, 5, 17073
org.apache.batik.dom.AbstractNode, referrer, 0, 0, 0, 17073
org.apache.batik.dom.AbstractNode, localizableSupport, 0, 0, 0, 17073
org.apache.batik.dom.AbstractNode, readonly, 0, 0, 0, 17073
org.apache.batik.dom.AbstractNode, mainAnimatedAttributeListener, 0, 0, 0, 17073
org.apache.batik.dom.AbstractNode, cssNavigableDocumentListeners, 0, 0, 0, 17073
org.apache.batik.dom.AbstractNode, ownerDocument, 197682, 0, 17070, 17073
org.apache.batik.dom.AbstractNode, url, 0, 0, 0, 17073
org.apache.batik.dom.AbstractNode, isSVG12, 0, 0, 0, 17073
org.apache.batik.dom.AbstractNode, animatedAttributeListeners, 0, 0, 0, 17073
org.apache.batik.bridge.SVGTextElementBridge$AbstractTextChildSVGContext, e, 0, 14, 14, 14
org.apache.batik.bridge.SVGTextElementBridge$AbstractTextChildSVGContext, ctx, 0, 14, 14, 14
org.apache.batik.bridge.SVGTextElementBridge$AbstractTextChildSVGContext, this$0, 0, 14, 14, 14
org.apache.batik.bridge.SVGTextElementBridge$AbstractTextChildSVGContext, textBridge, 0, 14, 14, 14
org.dacapo.harness.Benchmark, args, 0, 0, 0, 1
org.dacapo.harness.Benchmark, loader, 3, 1, 1, 1
org.dacapo.harness.Benchmark, name, 5, 0, 1, 1
org.dacapo.harness.Benchmark, constructor, 0, 0, 0, 1
org.dacapo.harness.Benchmark, iteration, 3, 2, 1, 1
org.dacapo.harness.Benchmark, savedClassLoader, 1, 1, 1, 1
org.dacapo.harness.Benchmark, scratch, 22, 1, 1, 1
org.dacapo.harness.Benchmark, jar, 2, 0, 1, 1
org.dacapo.harness.Benchmark, libs, 12, 0, 1, 1
org.dacapo.harness.Benchmark, config, 53, 1, 1, 1
org.apache.batik.ext.awt.image.ConcreteComponentTransferFunction, amplitude, 0, 0, 0, 1
org.apache.batik.ext.awt.image.ConcreteComponentTransferFunction, offset, 0, 0, 0, 1
org.apache.batik.ext.awt.image.ConcreteComponentTransferFunction, tableValues, 0, 0, 0, 1
org.apache.batik.ext.awt.image.ConcreteComponentTransferFunction, intercept, 1, 0, 1, 1
org.apache.batik.ext.awt.image.ConcreteComponentTransferFunction, type, 1, 0, 1, 1
org.apache.batik.ext.awt.image.ConcreteComponentTransferFunction, slope, 1, 0, 1, 1
org.apache.batik.ext.awt.image.ConcreteComponentTransferFunction, exponent, 0, 0, 0, 1
org.apache.batik.gvt.font.AWTGVTFont, size, 224, 511, 511, 511
org.apache.batik.gvt.font.AWTGVTFont, scale, 714, 511, 511, 511
org.apache.batik.gvt.font.AWTGVTFont, awtFont, 1974, 511, 511, 511
org.apache.batik.dom.svg.SVGOMTextPathElement, spacing, 0, 21, 21, 21
org.apache.batik.dom.svg.SVGOMTextPathElement, startOffset, 0, 21, 21, 21
org.apache.batik.dom.svg.SVGOMTextPathElement, method, 0, 21, 21, 21
org.apache.batik.dom.svg.SVGOMTextPathElement, href, 0, 21, 21, 21
org.apache.batik.transcoder.SVGAbstractTranscoder$SVGAbstractTranscoderUserAgent, hints, 272, 0, 1, 1
org.apache.batik.transcoder.SVGAbstractTranscoder$SVGAbstractTranscoderUserAgent, this$0, 272, 1, 1, 1
org.apache.batik.transcoder.SVGAbstractTranscoder$SVGAbstractTranscoderUserAgent, scripts, 0, 0, 0, 1
org.apache.commons.cli.Option, opt, 69, 23, 36, 36
org.apache.commons.cli.Option, argName, 0, 34, 12, 36
org.apache.commons.cli.Option, numberOfArgs, 0, 34, 12, 36
org.apache.commons.cli.Option, values, 23, 23, 24, 36
org.apache.commons.cli.Option, description, 23, 23, 23, 36
org.apache.commons.cli.Option, optionalArg, 0, 0, 0, 36
org.apache.commons.cli.Option, type, 0, 0, 0, 36
org.apache.commons.cli.Option, longOpt, 111, 23, 23, 36
org.apache.commons.cli.Option, required, 45, 0, 23, 36
org.apache.commons.cli.Option, valuesep, 0, 11, 11, 36
org.apache.batik.bridge.URIResolver, documentLoader, 0, 15, 15, 15
org.apache.batik.bridge.URIResolver, documentURI, 45, 15, 15, 15
org.apache.batik.bridge.URIResolver, document, 30, 15, 15, 15
org.apache.batik.dom.AbstractComment, readonly, 0, 0, 0, 27
org.apache.batik.ext.awt.image.codec.png.PNGEncodeParam, significantBitsSet, 3, 3, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGEncodeParam, paletteHistogramSet, 3, 3, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGEncodeParam, textSet, 3, 3, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGEncodeParam, bitDepthSet, 0, 3, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGEncodeParam, ICCProfileData, 0, 3, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGEncodeParam, ICCProfileDataSet, 3, 3, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGEncodeParam, chunkData, 0, 3, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGEncodeParam, SRGBIntent, 3, 3, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGEncodeParam, chromaticity, 0, 3, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGEncodeParam, transparencySet, 6, 3, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGEncodeParam, chromaticitySet, 3, 3, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGEncodeParam, zText, 0, 3, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGEncodeParam, text, 0, 3, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGEncodeParam, suggestedPaletteSet, 3, 3, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGEncodeParam, zTextSet, 3, 3, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGEncodeParam, backgroundRGB, 0, 0, 0, 3
org.apache.batik.ext.awt.image.codec.png.PNGEncodeParam, physicalDimensionSet, 6, 6, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGEncodeParam, physicalDimension, 3, 6, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGEncodeParam, significantBits, 0, 3, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGEncodeParam, useInterlacing, 3, 3, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGEncodeParam, chunkType, 3, 3, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGEncodeParam, suggestedPalette, 0, 3, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGEncodeParam, backgroundSet, 0, 0, 0, 3
org.apache.batik.ext.awt.image.codec.png.PNGEncodeParam, modificationTimeSet, 3, 3, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGEncodeParam, transparency, 0, 0, 0, 3
org.apache.batik.ext.awt.image.codec.png.PNGEncodeParam, gammaSet, 3, 3, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGEncodeParam, SRGBIntentSet, 18, 6, 3, 3
org.apache.batik.ext.awt.image.codec.png.PNGEncodeParam, paletteHistogram, 0, 3, 3, 3
org.apache.batik.css.engine.StyleRule, selectorList, 147925, 130, 130, 130
org.apache.batik.css.engine.StyleRule, styleDeclaration, 3822, 130, 130, 130
org.apache.batik.gvt.font.AWTGVTGlyphVector, glyphLogicalBounds, 9497, 238, 238, 238
org.apache.batik.gvt.font.AWTGVTGlyphVector, glyphOutlines, 18575, 238, 238, 238
org.apache.batik.gvt.font.AWTGVTGlyphVector, glyphVisible, 11987, 238, 238, 238
org.apache.batik.gvt.font.AWTGVTGlyphVector, visualBounds, 0, 7228, 238, 238
org.apache.batik.gvt.font.AWTGVTGlyphVector, awtGlyphVector, 59663, 238, 238, 238
org.apache.batik.gvt.font.AWTGVTGlyphVector, defaultGlyphPositions, 31469, 238, 238, 238
org.apache.batik.gvt.font.AWTGVTGlyphVector, glyphPositions, 41891, 238, 238, 238
org.apache.batik.gvt.font.AWTGVTGlyphVector, strokePaint, 476, 0, 238, 238
org.apache.batik.gvt.font.AWTGVTGlyphVector, outline, 3503, 7466, 238, 238
org.apache.batik.gvt.font.AWTGVTGlyphVector, ascent, 9413, 238, 238, 238
org.apache.batik.gvt.font.AWTGVTGlyphVector, logicalBounds, 9115, 7480, 238, 238
org.apache.batik.gvt.font.AWTGVTGlyphVector, gvtFont, 9693, 238, 238, 238
org.apache.batik.gvt.font.AWTGVTGlyphVector, glyphTransforms, 15011, 238, 238, 238
org.apache.batik.gvt.font.AWTGVTGlyphVector, glyphVisualBounds, 9245, 238, 238, 238
org.apache.batik.gvt.font.AWTGVTGlyphVector, cacheTPI, 0, 238, 238, 238
org.apache.batik.gvt.font.AWTGVTGlyphVector, visible, 476, 0, 238, 238
org.apache.batik.gvt.font.AWTGVTGlyphVector, ci, 62278, 238, 238, 238
org.apache.batik.gvt.font.AWTGVTGlyphVector, scaleFactor, 59943, 238, 238, 238
org.apache.batik.gvt.font.AWTGVTGlyphVector, bounds2D, 1162, 7494, 238, 238
org.apache.batik.gvt.font.AWTGVTGlyphVector, strokeStroke, 476, 0, 238, 238
org.apache.batik.gvt.font.AWTGVTGlyphVector, glyphMetrics, 28210, 238, 238, 238
org.apache.batik.gvt.font.AWTGVTGlyphVector, descent, 6303, 238, 238, 238
org.apache.batik.gvt.font.AWTGVTGlyphVector, x, 0, 6625, 238, 238
