CLASS, VARIABLE, READS, WRITES, INSTANCES-USE-VARIABLE, INSTANCES-TOTAL
org.apache.xerces.parsers.SecuritySupport$4, val$propName, 12, 12, 12, 12
org.apache.xerces.parsers.SecuritySupport$6, this$0, 0, 6, 6, 6
org.apache.xerces.parsers.SecuritySupport$6, val$cl, 12, 6, 6, 6
org.apache.xerces.parsers.SecuritySupport$6, val$name, 6, 6, 6, 6
org.apache.xerces.parsers.SecuritySupport$1, this$0, 0, 12, 12, 12
org.apache.xerces.parsers.SecuritySupport$2, this$0, 0, 12, 12, 12
org.dacapo.parser.ConfigFile, next, 446, 204, 1, 1
org.dacapo.parser.ConfigFile, image, 19, 0, 1, 1
org.dacapo.parser.ConfigFile, jj_ntk, 180, 326, 1, 1
org.dacapo.parser.ConfigFile, jj_nt, 0, 122, 1, 1
org.dacapo.parser.ConfigFile, kind, 325, 0, 1, 1
org.dacapo.parser.ConfigFile, token, 1149, 204, 1, 1
org.dacapo.parser.ConfigFile, jj_kind, 0, 1, 1, 1
org.dacapo.parser.ConfigFile, jj_expentry, 0, 0, 0, 1
org.dacapo.parser.ConfigFile, jj_input_stream, 1, 1, 1, 1
org.dacapo.parser.ConfigFile, jj_expentries, 0, 1, 1, 1
org.dacapo.parser.ConfigFile, jj_gen, 227, 204, 1, 1
org.dacapo.parser.ConfigFile, jj_la1, 43, 1, 1, 1
org.dacapo.parser.ConfigFile, token_source, 204, 1, 1, 1
org.apache.xerces.impl.XMLEntityManager$RewindableInputStream, fInputStream, 252, 12, 6, 6
org.apache.xerces.impl.XMLEntityManager$RewindableInputStream, fLength, 474, 132, 6, 6
org.apache.xerces.impl.XMLEntityManager$RewindableInputStream, fMark, 6, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager$RewindableInputStream, this$0, 216, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager$RewindableInputStream, fStartOffset, 0, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager$RewindableInputStream, fEndOffset, 342, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager$RewindableInputStream, fCurrentEntity, 216, 0, 6, 6
org.apache.xerces.impl.XMLEntityManager$RewindableInputStream, fData, 258, 6, 6, 6
org.apache.xerces.impl.XMLEntityManager$RewindableInputStream, fOffset, 954, 144, 6, 6
org.apache.xerces.impl.XMLEntityManager$RewindableInputStream, mayReadChunks, 216, 0, 6, 6
org.apache.commons.cli.Parser, eatTheRest, 0, 0, 0, 1
org.apache.commons.cli.Parser, currentOption, 0, 0, 0, 1
org.apache.commons.cli.Parser, options, 1, 1, 1, 1
org.apache.commons.cli.Parser, tokens, 0, 0, 0, 1
org.apache.commons.cli.Parser, cmd, 2, 1, 1, 1
org.apache.commons.cli.Parser, requiredOptions, 1, 1, 1, 1
org.apache.xerces.util.AugmentationsImpl$AugmentationsItemsContainer, fNumEntries, 0, 0, 0, 78
org.apache.xerces.util.AugmentationsImpl$AugmentationsItemsContainer, fAugmentations, 0, 0, 0, 78
org.apache.xerces.util.AugmentationsImpl$AugmentationsItemsContainer, this$0, 0, 78, 78, 78
net.sourceforge.pmd.ast.JavaCharStream, line, 879302, 29990, 220, 220
net.sourceforge.pmd.ast.JavaCharStream, column, 1718143, 892287, 220, 220
net.sourceforge.pmd.ast.JavaCharStream, bufsize, 80188, 220, 220, 220
net.sourceforge.pmd.ast.JavaCharStream, available, 849687, 220, 220, 220
net.sourceforge.pmd.ast.JavaCharStream, inputStream, 1027, 220, 220, 220
net.sourceforge.pmd.ast.JavaCharStream, nextCharBuf, 850144, 220, 220, 220
net.sourceforge.pmd.ast.JavaCharStream, maxNextCharInd, 852573, 734, 220, 220
net.sourceforge.pmd.ast.JavaCharStream, tabSize, 12890, 220, 220, 220
net.sourceforge.pmd.ast.JavaCharStream, inBuf, 1380225, 160461, 220, 220
net.sourceforge.pmd.ast.JavaCharStream, prevCharIsLF, 849482, 62879, 220, 220
net.sourceforge.pmd.ast.JavaCharStream, nextCharInd, 1698745, 850171, 220, 220
net.sourceforge.pmd.ast.JavaCharStream, prevCharIsCR, 819893, 6912, 220, 220
net.sourceforge.pmd.ast.JavaCharStream, bufpos, 4993053, 1302006, 221, 220
net.sourceforge.pmd.ast.JavaCharStream, buffer, 1202610, 220, 220, 220
net.sourceforge.pmd.ast.JavaCharStream, tokenBegin, 1549392, 368561, 220, 220
net.sourceforge.pmd.ast.JavaCharStream, bufline, 1586527, 220, 220, 220
net.sourceforge.pmd.ast.JavaCharStream, bufcolumn, 1586653, 220, 220, 220
org.apache.xerces.impl.dtd.XMLElementDecl, simpleType, 0, 12, 12, 12
org.apache.xerces.impl.dtd.XMLElementDecl, scope, 0, 12, 12, 12
org.apache.xerces.impl.dtd.XMLElementDecl, name, 0, 12, 12, 12
org.apache.xerces.impl.dtd.XMLElementDecl, type, 0, 12, 12, 12
org.apache.xerces.impl.dtd.XMLElementDecl, contentModelValidator, 0, 0, 0, 12
net.sourceforge.pmd.symboltable.ImageFinderFunction, images, 534092, 94195, 94192, 94192
net.sourceforge.pmd.symboltable.ImageFinderFunction, decl, 94195, 35352, 94192, 94192
net.sourceforge.pmd.symboltable.VariableNameDeclaration, node, 43048, 0, 1219, 1219
org.jaxen.expr.NodeComparator, navigator, 11296, 52788, 52788, 52788
net.sourceforge.pmd.SourceFileSelector, selectJavaFiles, 0, 2, 1, 1
net.sourceforge.pmd.SourceFileSelector, selectJspFiles, 0, 2, 1, 1
net.sourceforge.pmd.RuleSet, filter, 1316, 4, 1, 36
net.sourceforge.pmd.RuleSet, fileName, 0, 6, 1, 36
net.sourceforge.pmd.RuleSet, excludePatterns, 4, 6, 2, 36
net.sourceforge.pmd.RuleSet, includePatterns, 4, 6, 2, 36
net.sourceforge.pmd.RuleSet, name, 837, 12, 36, 36
net.sourceforge.pmd.RuleSet, description, 0, 12, 2, 36
net.sourceforge.pmd.RuleSet, rules, 1503, 0, 35, 36
net.sourceforge.pmd.RuleSet, language, 665, 6, 2, 36
net.sourceforge.pmd.Report, listeners, 433, 225, 225, 225
net.sourceforge.pmd.Report, violations, 654, 225, 225, 225
net.sourceforge.pmd.Report, violationTree, 433, 225, 225, 225
net.sourceforge.pmd.Report, start, 0, 0, 0, 225
net.sourceforge.pmd.Report, end, 0, 0, 0, 225
net.sourceforge.pmd.Report, metrics, 0, 225, 225, 225
net.sourceforge.pmd.Report, linesToExclude, 433, 445, 225, 225
net.sourceforge.pmd.Report, suppressedRuleViolations, 221, 225, 225, 225
net.sourceforge.pmd.Report, errors, 222, 225, 225, 225
net.sourceforge.pmd.ast.SimpleJavaAccessTypeNode, type, 217, 1145, 1147, 1173
net.sourceforge.pmd.ast.SimpleJavaAccessTypeNode, isInterface, 0, 0, 0, 1173
org.apache.xerces.jaxp.DocumentBuilderFactoryImpl, features, 6, 0, 6, 6
org.apache.xerces.jaxp.DocumentBuilderFactoryImpl, grammar, 12, 0, 6, 6
org.apache.xerces.jaxp.DocumentBuilderFactoryImpl, fSecureProcess, 6, 6, 6, 6
org.apache.xerces.jaxp.DocumentBuilderFactoryImpl, attributes, 6, 0, 6, 6
org.apache.xerces.jaxp.DocumentBuilderFactoryImpl, isXIncludeAware, 6, 0, 6, 6
org.apache.xerces.impl.XMLEntityManager$Entity, inExternalSubset, 0, 30, 18, 18
org.apache.xerces.impl.XMLEntityManager$Entity, notation, 0, 0, 0, 18
org.apache.xerces.impl.XMLEntityManager$Entity, name, 0, 30, 18, 18
org.apache.xerces.impl.XMLEntityManager$Entity, entityLocation, 0, 0, 0, 18
org.apache.xerces.util.XMLResourceIdentifierImpl, fExpandedSystemId, 6, 42, 1, 1
org.apache.xerces.util.XMLResourceIdentifierImpl, fPublicId, 0, 42, 1, 1
org.apache.xerces.util.XMLResourceIdentifierImpl, fBaseSystemId, 0, 42, 1, 1
org.apache.xerces.util.XMLResourceIdentifierImpl, fNamespace, 0, 42, 1, 1
org.apache.xerces.util.XMLResourceIdentifierImpl, fLiteralSystemId, 0, 42, 1, 1
net.sourceforge.pmd.ast.ASTPrimarySuffix, isArguments, 7470, 6206, 7470, 7470
net.sourceforge.pmd.ast.ASTPrimarySuffix, isArrayDereference, 0, 488, 488, 7470
org.dacapo.harness.Pmd, args, 77, 1, 1, 1
org.dacapo.harness.Pmd, method, 1, 1, 1, 1
org.dacapo.harness.Pmd, loader, 1, 0, 1, 1
org.dacapo.harness.Pmd, scratch, 220, 0, 1, 1
org.dacapo.harness.Pmd, config, 1, 0, 1, 1
org.jaxen.expr.DefaultPathExpr, filterExpr, 7208, 3176, 2016, 2016
org.jaxen.expr.DefaultPathExpr, locationPath, 6600, 2016, 2016, 2016
org.apache.xerces.dom.NodeListCache, next, 0, 0, 0, 30
org.apache.xerces.dom.NodeListCache, fLength, 0, 30, 30, 30
org.apache.xerces.dom.NodeListCache, fChildIndex, 0, 30, 30, 30
org.apache.xerces.dom.NodeListCache, fOwner, 0, 30, 30, 30
org.apache.xerces.dom.NodeListCache, fChild, 0, 0, 0, 30
net.sourceforge.pmd.ast.JavaParser, next, 4666002, 142819, 220, 221
net.sourceforge.pmd.ast.JavaParser, specialToken, 53073, 0, 197, 221
net.sourceforge.pmd.ast.JavaParser, jj_scanpos, 13300825, 7649394, 220, 221
net.sourceforge.pmd.ast.JavaParser, jj_lookingAhead, 124248, 196646, 220, 221
net.sourceforge.pmd.ast.JavaParser, jj_kind, 0, 220, 220, 221
net.sourceforge.pmd.ast.JavaParser, gen, 337109, 268562, 220, 221
net.sourceforge.pmd.ast.JavaParser, jj_expentries, 0, 220, 220, 221
net.sourceforge.pmd.ast.JavaParser, jj_la, 800988, 635619, 220, 221
net.sourceforge.pmd.ast.JavaParser, isJDK15, 7216, 220, 220, 221
net.sourceforge.pmd.ast.JavaParser, jj_2_rtns, 423841, 220, 220, 221
net.sourceforge.pmd.ast.JavaParser, isJDK13, 6840, 0, 210, 221
net.sourceforge.pmd.ast.JavaParser, arg, 0, 268562, 220, 221
net.sourceforge.pmd.ast.JavaParser, jj_lasttokens, 0, 220, 220, 221
net.sourceforge.pmd.ast.JavaParser, jj_rescan, 3838662, 220, 220, 221
net.sourceforge.pmd.ast.JavaParser, jj_semLA, 98214, 98215, 204, 221
net.sourceforge.pmd.ast.JavaParser, jj_ls, 37957, 220, 220, 221
net.sourceforge.pmd.ast.JavaParser, jj_endpos, 0, 0, 0, 221
net.sourceforge.pmd.ast.JavaParser, image, 126734, 0, 220, 221
net.sourceforge.pmd.ast.JavaParser, jj_nt, 851198, 142731, 220, 221
net.sourceforge.pmd.ast.JavaParser, comments, 220, 0, 220, 221
net.sourceforge.pmd.ast.JavaParser, beginColumn, 17801, 0, 220, 221
net.sourceforge.pmd.ast.JavaParser, realKind, 345, 0, 31, 221
net.sourceforge.pmd.ast.JavaParser, kind, 4673684, 0, 221, 221
net.sourceforge.pmd.ast.JavaParser, token, 990334, 142733, 220, 221
net.sourceforge.pmd.ast.JavaParser, jj_expentry, 0, 0, 0, 221
net.sourceforge.pmd.ast.JavaParser, jjtree, 1433761, 220, 220, 221
net.sourceforge.pmd.ast.JavaParser, jj_gen, 1133185, 142732, 220, 221
net.sourceforge.pmd.ast.JavaParser, beginLine, 17800, 0, 220, 221
net.sourceforge.pmd.ast.JavaParser, jj_la1, 415384, 220, 220, 221
net.sourceforge.pmd.ast.JavaParser, jj_gc, 142511, 144023, 220, 221
net.sourceforge.pmd.ast.JavaParser, token_source, 143390, 220, 220, 221
net.sourceforge.pmd.ast.JavaParser, first, 0, 332131, 220, 221
net.sourceforge.pmd.ast.JavaParser, jj_lastpos, 3880060, 635661, 220, 221
net.sourceforge.pmd.ast.Token$GTToken, realKind, 0, 484, 484, 484
net.sourceforge.pmd.AbstractRuleChainVisitor, ruleSetRules, 856, 6, 6, 6
net.sourceforge.pmd.AbstractRuleChainVisitor, nodeNameToNodes, 242353, 4, 4, 6
net.sourceforge.pmd.util.filter.AbstractDelegateFilter, filter, 0, 4, 4, 4
org.apache.xerces.impl.dtd.XMLDTDProcessor, fDTDElementDecls, 0, 6, 6, 6
org.apache.xerces.impl.dtd.XMLDTDProcessor, fValidator, 12, 6, 6, 6
org.apache.xerces.impl.dtd.XMLDTDProcessor, fDTDValidation, 0, 6, 6, 6
org.apache.xerces.impl.dtd.XMLDTDProcessor, fMixed, 0, 0, 0, 6
org.apache.xerces.impl.dtd.XMLDTDProcessor, fTableOfIDAttributeNames, 0, 0, 0, 6
org.apache.xerces.impl.dtd.XMLDTDProcessor, fDTDContentModelSource, 0, 6, 6, 6
org.apache.xerces.impl.dtd.XMLDTDProcessor, fGrammarBucket, 0, 6, 6, 6
org.apache.xerces.impl.dtd.XMLDTDProcessor, fLocale, 0, 0, 0, 6
org.apache.xerces.impl.dtd.XMLDTDProcessor, fErrorReporter, 0, 6, 6, 6
org.apache.xerces.impl.dtd.XMLDTDProcessor, fNotationEnumVals, 0, 0, 0, 6
org.apache.xerces.impl.dtd.XMLDTDProcessor, fDTDElementDeclName, 0, 6, 6, 6
org.apache.xerces.impl.dtd.XMLDTDProcessor, fWarnOnUndeclaredElemdef, 0, 6, 6, 6
org.apache.xerces.impl.dtd.XMLDTDProcessor, fDTDContentModelHandler, 0, 6, 6, 6
org.apache.xerces.impl.dtd.XMLDTDProcessor, fValidation, 6, 6, 6, 6
org.apache.xerces.impl.dtd.XMLDTDProcessor, fWarnDuplicateAttdef, 0, 6, 6, 6
org.apache.xerces.impl.dtd.XMLDTDProcessor, fDTDGrammar, 0, 6, 6, 6
org.apache.xerces.impl.dtd.XMLDTDProcessor, fGrammarPool, 0, 6, 6, 6
org.apache.xerces.impl.dtd.XMLDTDProcessor, fInDTDIgnore, 0, 6, 6, 6
org.apache.xerces.impl.dtd.XMLDTDProcessor, fPerformValidation, 0, 0, 0, 6
org.apache.xerces.impl.dtd.XMLDTDProcessor, fMixedElementTypes, 0, 6, 6, 6
org.apache.xerces.impl.dtd.XMLDTDProcessor, fTableOfNOTATIONAttributeNames, 0, 0, 0, 6
org.apache.xerces.impl.dtd.XMLDTDProcessor, fDTDHandler, 0, 6, 6, 6
org.apache.xerces.impl.dtd.XMLDTDProcessor, fEntityDecl, 0, 6, 6, 6
org.apache.xerces.impl.dtd.XMLDTDProcessor, fSymbolTable, 0, 6, 6, 6
org.apache.xerces.impl.dtd.XMLDTDProcessor, fDTDSource, 0, 6, 6, 6
org.apache.xerces.impl.dtd.XMLDTDProcessor, fNDataDeclNotations, 6, 6, 6, 6
net.sourceforge.pmd.typeresolution.visitors.PMDASMVisitor$PMDFieldVisitor, parent, 0, 218, 218, 218
org.objectweb.asm.Type, a, 40189, 13095, 304, 304
org.objectweb.asm.Type, b, 14033, 13095, 304, 304
org.objectweb.asm.Type, c, 14033, 13095, 304, 304
org.objectweb.asm.Type, d, 12176, 13095, 302, 304
org.jaxen.saxpath.base.XPathLexer, xpath, 76490, 184, 184, 184
org.jaxen.saxpath.base.XPathLexer, previousToken, 7880, 11616, 184, 184
org.jaxen.saxpath.base.XPathLexer, endPosition, 105515, 184, 184, 184
org.jaxen.saxpath.base.XPathLexer, currentPosition, 239129, 47698, 184, 184
net.sourceforge.pmd.symboltable.SourceFileScope, packageImage, 866, 220, 220, 220
net.sourceforge.pmd.symboltable.SourceFileScope, classNames, 10786, 220, 220, 220
org.jaxen.expr.DefaultVariableReferenceExpr, localName, 13, 8, 8, 8
org.jaxen.expr.DefaultVariableReferenceExpr, prefix, 22, 8, 8, 8
net.sourceforge.pmd.ast.JavaParser$JJCalls, next, 0, 0, 0, 11325
net.sourceforge.pmd.ast.JavaParser$JJCalls, gen, 0, 0, 0, 11325
net.sourceforge.pmd.ast.JavaParser$JJCalls, arg, 0, 0, 0, 11325
net.sourceforge.pmd.ast.JavaParser$JJCalls, first, 0, 0, 0, 11325
org.apache.xerces.impl.dtd.DTDGrammarBucket, fGrammars, 12, 12, 12, 12
org.apache.xerces.impl.dtd.DTDGrammarBucket, fIsStandalone, 0, 18, 12, 12
org.apache.xerces.impl.dtd.DTDGrammarBucket, fActiveGrammar, 0, 12, 12, 12
org.apache.xerces.impl.msg.XMLMessageFormatter, fResourceBundle, 0, 6, 6, 6
org.apache.xerces.impl.msg.XMLMessageFormatter, fLocale, 0, 6, 6, 6
org.apache.xerces.impl.XMLDocumentScannerImpl, fScanningDTD, 0, 12, 12, 12
org.apache.xerces.impl.XMLDocumentScannerImpl, fEntityScanner, 6, 0, 6, 12
org.apache.xerces.impl.XMLDocumentScannerImpl, fPrologDispatcher, 0, 12, 12, 12
org.apache.xerces.impl.XMLDocumentScannerImpl, fValidationManager, 0, 12, 12, 12
org.apache.xerces.impl.XMLDocumentScannerImpl, fBindNamespaces, 0, 0, 0, 12
org.apache.xerces.impl.XMLDocumentScannerImpl, fNamespaceContext, 30, 30, 12, 12
org.apache.xerces.impl.XMLDocumentScannerImpl, fDocumentHandler, 24, 0, 6, 12
org.apache.xerces.impl.XMLDocumentScannerImpl, fDTDDispatcher, 0, 12, 12, 12
org.apache.xerces.impl.XMLDocumentScannerImpl, fDoctypeName, 0, 12, 12, 12
org.apache.xerces.impl.XMLDocumentScannerImpl, fTrailingMiscDispatcher, 0, 12, 12, 12
org.apache.xerces.impl.XMLDocumentScannerImpl, fDTDScanner, 0, 18, 12, 12
org.apache.xerces.impl.XMLDocumentScannerImpl, fLoadExternalDTD, 0, 24, 12, 12
org.apache.xerces.impl.XMLDocumentScannerImpl, fDTDValidator, 0, 0, 0, 12
org.apache.xerces.impl.XMLDocumentScannerImpl, fDoctypePublicId, 0, 12, 12, 12
org.apache.xerces.impl.XMLDocumentScannerImpl, fStringBuffer, 0, 12, 12, 12
org.apache.xerces.impl.XMLDocumentScannerImpl, fParserSettings, 12, 0, 12, 12
org.apache.xerces.impl.XMLDocumentScannerImpl, fString, 0, 12, 12, 12
org.apache.xerces.impl.XMLDocumentScannerImpl, fDisallowDoctype, 0, 24, 12, 12
org.apache.xerces.impl.XMLDocumentScannerImpl, fDTDDescription, 0, 12, 12, 12
org.apache.xerces.impl.XMLDocumentScannerImpl, fPerformValidation, 0, 0, 0, 12
org.apache.xerces.impl.XMLDocumentScannerImpl, fDoctypeSystemId, 0, 12, 12, 12
org.apache.xerces.impl.XMLDocumentScannerImpl, fStrings, 0, 12, 12, 12
org.apache.xerces.impl.XMLDocumentScannerImpl, fSawSpace, 0, 0, 0, 12
org.apache.xerces.impl.XMLDocumentScannerImpl, fSeenDoctypeDecl, 0, 12, 12, 12
org.apache.xerces.impl.XMLDocumentScannerImpl, fExternalSubsetSource, 0, 24, 12, 12
org.apache.xerces.impl.XMLDocumentScannerImpl, fXMLDeclDispatcher, 12, 12, 12, 12
net.sourceforge.pmd.symboltable.MethodScope, node, 862, 2508, 2507, 2507
net.sourceforge.pmd.symboltable.MethodScope, variableNames, 25169, 2508, 2507, 2507
net.sourceforge.pmd.ast.Token, endLine, 0, 0, 0, 368714
net.sourceforge.pmd.ast.Token, next, 0, 0, 0, 368714
net.sourceforge.pmd.ast.Token, image, 0, 368591, 368555, 368714
net.sourceforge.pmd.ast.Token, endColumn, 0, 0, 0, 368714
net.sourceforge.pmd.ast.Token, specialToken, 0, 0, 0, 368714
net.sourceforge.pmd.ast.Token, beginColumn, 0, 0, 0, 368714
net.sourceforge.pmd.ast.Token, kind, 0, 368581, 368540, 368714
net.sourceforge.pmd.ast.Token, beginLine, 0, 0, 0, 368714
net.sourceforge.pmd.SourceType, id, 1756, 6, 6, 6
org.apache.xerces.dom.DeferredElementImpl, name, 0, 1296, 1296, 1295
org.apache.xerces.dom.DeferredElementImpl, fNodeIndex, 3873, 1296, 1296, 1295
org.apache.xerces.dom.DeferredElementImpl, ownerDocument, 1295, 0, 1293, 1295
org.apache.xerces.dom.DeferredElementImpl, mutationEvents, 1296, 2590, 1296, 1295
org.jaxen.util.SingletonList, element, 77494, 77496, 42017, 42017
net.sourceforge.pmd.parsers.Java15Parser, parser, 880, 220, 220, 220
net.sourceforge.pmd.parsers.Java15Parser, marker, 220, 220, 220, 220
org.objectweb.asm.Label, a, 0, 0, 0, 18349
org.objectweb.asm.Label, b, 0, 0, 0, 18349
org.objectweb.asm.Label, c, 0, 0, 0, 18349
org.objectweb.asm.Label, d, 0, 0, 0, 18349
org.objectweb.asm.Label, e, 0, 0, 0, 18349
org.objectweb.asm.Label, f, 0, 0, 0, 18349
org.objectweb.asm.Label, g, 0, 0, 0, 18349
org.objectweb.asm.Label, h, 0, 0, 0, 18349
org.objectweb.asm.Label, i, 0, 0, 0, 18349
org.objectweb.asm.Label, j, 0, 0, 0, 18349
org.objectweb.asm.Label, k, 0, 0, 0, 18349
org.objectweb.asm.Label, info, 0, 0, 0, 18349
org.dacapo.parser.SimpleCharStream, line, 3021, 87, 1, 1
org.dacapo.parser.SimpleCharStream, column, 6196, 3239, 1, 1
org.dacapo.parser.SimpleCharStream, bufsize, 46, 1, 1, 1
org.dacapo.parser.SimpleCharStream, available, 6, 1, 1, 1
org.dacapo.parser.SimpleCharStream, inputStream, 4, 1, 1, 1
org.dacapo.parser.SimpleCharStream, maxNextCharInd, 2948, 2, 1, 1
org.dacapo.parser.SimpleCharStream, tabSize, 216, 1, 1, 1
org.dacapo.parser.SimpleCharStream, inBuf, 3282, 299, 1, 1
org.dacapo.parser.SimpleCharStream, prevCharIsLF, 2936, 172, 1, 1
org.dacapo.parser.SimpleCharStream, prevCharIsCR, 2851, 1, 1, 1
org.dacapo.parser.SimpleCharStream, bufpos, 13211, 3239, 1, 1
org.dacapo.parser.SimpleCharStream, buffer, 3074, 1, 1, 1
org.dacapo.parser.SimpleCharStream, tokenBegin, 677, 1066, 1, 1
org.dacapo.parser.SimpleCharStream, bufline, 3344, 1, 1, 1
org.dacapo.parser.SimpleCharStream, bufcolumn, 3344, 1, 1, 1
org.apache.xerces.parsers.XML11Configuration, f11Initialized, 0, 6, 6, 6
org.apache.xerces.parsers.XML11Configuration, fValidationManager, 12, 6, 6, 6
org.apache.xerces.parsers.XML11Configuration, fXML11DatatypeFactory, 0, 6, 6, 6
org.apache.xerces.parsers.XML11Configuration, fDTDProcessor, 66, 6, 6, 6
org.apache.xerces.parsers.XML11Configuration, fProperties, 66, 6, 6, 6
org.apache.xerces.parsers.XML11Configuration, fXML11DTDScanner, 0, 6, 6, 6
org.apache.xerces.parsers.XML11Configuration, fFeatures, 300, 6, 6, 6
org.apache.xerces.parsers.XML11Configuration, fXML11NSDocScanner, 0, 6, 6, 6
org.apache.xerces.parsers.XML11Configuration, fCommonComponents, 420, 12, 6, 6
org.apache.xerces.parsers.XML11Configuration, fInputSource, 12, 12, 6, 6
org.apache.xerces.parsers.XML11Configuration, fRecognizedProperties, 0, 6, 6, 6
org.apache.xerces.parsers.XML11Configuration, fXML11DTDProcessor, 0, 6, 6, 6
org.apache.xerces.parsers.XML11Configuration, fDocumentHandler, 18, 6, 6, 6
org.apache.xerces.parsers.XML11Configuration, fDTDScanner, 48, 6, 6, 6
org.apache.xerces.parsers.XML11Configuration, fLocale, 0, 6, 6, 6
org.apache.xerces.parsers.XML11Configuration, fComponents, 768, 6, 6, 6
org.apache.xerces.parsers.XML11Configuration, fErrorReporter, 42, 6, 6, 6
org.apache.xerces.parsers.XML11Configuration, fDTDValidator, 12, 6, 6, 6
org.apache.xerces.parsers.XML11Configuration, fLastComponent, 6, 6, 6, 6
org.apache.xerces.parsers.XML11Configuration, fNonNSScanner, 42, 6, 6, 6
org.apache.xerces.parsers.XML11Configuration, fCurrentDTDScanner, 12, 6, 6, 6
org.apache.xerces.parsers.XML11Configuration, fCurrentDVFactory, 12, 6, 6, 6
org.apache.xerces.parsers.XML11Configuration, fCurrentScanner, 18, 6, 6, 6
org.apache.xerces.parsers.XML11Configuration, fParseInProgress, 6, 18, 6, 6
org.apache.xerces.parsers.XML11Configuration, fDTDContentModelHandler, 18, 6, 6, 6
org.apache.xerces.parsers.XML11Configuration, fXIncludeEnabled, 0, 0, 0, 6
org.apache.xerces.parsers.XML11Configuration, fVersionDetector, 18, 6, 6, 6
org.apache.xerces.parsers.XML11Configuration, fNamespaceScanner, 12, 6, 6, 6
org.apache.xerces.parsers.XML11Configuration, fXML11NSDTDValidator, 0, 6, 6, 6
org.apache.xerces.parsers.XML11Configuration, fGrammarPool, 6, 6, 6, 6
org.apache.xerces.parsers.XML11Configuration, fXIncludeNSContext, 0, 0, 0, 6
org.apache.xerces.parsers.XML11Configuration, fDatatypeValidatorFactory, 18, 6, 6, 6
org.apache.xerces.parsers.XML11Configuration, fConfigUpdated, 0, 210, 6, 6
org.apache.xerces.parsers.XML11Configuration, fEntityManager, 24, 6, 6, 6
org.apache.xerces.parsers.XML11Configuration, fXML11Components, 126, 12, 6, 6
org.apache.xerces.parsers.XML11Configuration, fRecognizedFeatures, 0, 6, 6, 6
org.apache.xerces.parsers.XML11Configuration, fDTDHandler, 18, 6, 6, 6
org.apache.xerces.parsers.XML11Configuration, fNonNSDTDValidator, 42, 6, 6, 6
org.apache.xerces.parsers.XML11Configuration, fXML11DTDValidator, 0, 6, 6, 6
org.apache.xerces.parsers.XML11Configuration, fSymbolTable, 6, 6, 6, 6
org.apache.xerces.parsers.XML11Configuration, fXML11DocScanner, 0, 6, 6, 6
org.apache.xerces.parsers.XML11Configuration, fNonXIncludeNSContext, 0, 0, 0, 6
org.apache.xerces.parsers.XML11Configuration, fCurrentNSContext, 0, 0, 0, 6
org.apache.xerces.parsers.XML11Configuration, fXIncludeHandler, 0, 0, 0, 6
net.sourceforge.pmd.Report$ProcessingError, msg, 1, 1, 1, 1
net.sourceforge.pmd.Report$ProcessingError, file, 1, 1, 1, 1
net.sourceforge.pmd.RuleContext, sourceCodeFile, 658, 220, 4, 5
net.sourceforge.pmd.RuleContext, sourceCodeFilename, 654, 220, 4, 5
net.sourceforge.pmd.RuleContext, sourceType, 652, 220, 4, 5
net.sourceforge.pmd.RuleContext, report, 654, 225, 5, 5
net.sourceforge.pmd.RuleContext, attributes, 4, 5, 5, 5
org.apache.xerces.dom.ParentNode, fLength, 10055, 863, 864, 1302
org.apache.xerces.dom.ParentNode, fChildIndex, 5028, 4160, 864, 1302
org.apache.xerces.dom.ParentNode, fNodeExtra, 0, 0, 0, 1302
org.apache.xerces.dom.ParentNode, fNamespacesEnabled, 0, 0, 0, 1302
org.apache.xerces.dom.ParentNode, fIdCount, 0, 0, 0, 1302
org.apache.xerces.dom.ParentNode, fNodeCount, 0, 0, 0, 1302
org.apache.xerces.dom.ParentNode, nextSibling, 7463, 0, 864, 1302
org.apache.xerces.dom.ParentNode, fIdElement, 0, 0, 0, 1302
org.apache.xerces.dom.ParentNode, fNodeType, 0, 0, 0, 1302
org.apache.xerces.dom.ParentNode, fNodePrevSib, 0, 0, 0, 1302
org.apache.xerces.dom.ParentNode, fNodeParent, 0, 0, 0, 1302
org.apache.xerces.dom.ParentNode, fBufferStr, 0, 0, 0, 1302
org.apache.xerces.dom.ParentNode, fNodeListCache, 39745, 2165, 1301, 1302
org.apache.xerces.dom.ParentNode, firstChild, 22701, 1302, 1302, 1302
org.apache.xerces.dom.ParentNode, fStrChunks, 0, 0, 0, 1302
org.apache.xerces.dom.ParentNode, fNodeValue, 0, 0, 0, 1302
org.apache.xerces.dom.ParentNode, previousSibling, 5421, 1290, 1290, 1302
org.apache.xerces.dom.ParentNode, fChild, 4164, 4163, 863, 1302
org.apache.xerces.dom.ParentNode, ownerDocument, 10639, 1302, 1301, 1302
org.apache.xerces.dom.ParentNode, fNodeURI, 0, 0, 0, 1302
org.apache.xerces.dom.ParentNode, fNodeLastChild, 0, 0, 0, 1302
org.apache.xerces.dom.ParentNode, fNodeName, 0, 0, 0, 1302
org.apache.xerces.dom.ParentNode, fIdName, 0, 0, 0, 1302
